63;37;13;55;14;45;55;61;14;46;48;52;45;14;43;36;52;37;63;50;46;46;43
63;39;13;55;14;46;55;61;14;52;46;52;43;14;39;36;52;39;64;52;46;45;43
45;19;14;41;14;30;37;66;11;48;43;52;32;16;28;18;54;18;46;54;48;46;45
45;19;14;39;13;30;37;63;11;50;43;52;32;16;28;16;54;18;45;54;48;46;45
43;19;15;37;13;30;36;59;11;52;43;50;32;16;28;18;52;18;41;52;48;45;45
41;21;14;37;12;30;36;57;11;54;41;50;30;16;28;18;52;18;41;52;48;45;45
41;21;13;37;11;30;36;57;14;55;43;52;30;14;25;19;52;19;43;52;48;45;45
39;25;19;36;19;43;34;48;19;66;54;66;30;16;27;23;64;21;48;63;57;61;54
43;27;19;34;19;46;32;46;19;63;55;66;32;16;27;21;64;19;46;61;59;63;55
39;25;18;34;18;46;32;48;18;61;57;66;30;16;27;21;66;18;46;63;59;61;55
39;25;18;34;18;46;30;46;18;59;55;66;30;16;27;21;64;18;45;61;57;59;54
37;25;19;32;16;45;28;45;18;57;54;63;30;16;27;21;63;18;41;61;54;57;54
36;25;19;32;14;45;28;43;18;55;54;61;30;16;27;19;61;16;39;59;52;52;52
36;23;19;30;14;41;28;39;18;55;52;57;30;16;27;19;61;16;37;59;54;52;54
34;23;19;30;14;37;28;39;16;57;50;57;30;16;27;19;59;16;37;57;52;52;52
34;23;19;30;11;37;28;39;16;57;48;55;28;16;27;19;57;16;36;57;52;52;50
30;21;18;28;12;34;25;36;16;57;46;54;27;18;27;18;54;11;32;54;52;50;46
32;21;19;27;12;30;25;36;16;57;45;54;25;18;25;18;52;11;32;52;48;48;46
32;21;19;27;12;30;25;36;16;61;45;54;25;18;23;18;52;11;30;52;46;46;46
30;21;18;27;14;30;25;36;16;64;43;48;25;19;21;18;50;11;30;52;46;45;45
34;21;19;27;16;34;25;36;18;63;41;48;25;19;23;18;52;16;34;52;46;45;45
36;19;21;27;18;36;27;37;19;63;41;52;25;19;23;18;55;18;37;52;46;46;45
37;18;21;28;18;39;27;37;21;63;46;55;25;21;25;18;57;19;39;55;48;46;45
39;18;23;30;18;45;28;39;21;66;50;59;25;21;25;18;61;19;45;61;52;48;46
41;18;23;30;19;46;28;41;25;68;52;61;25;23;25;19;63;21;48;61;52;54;46
45;18;23;30;18;50;28;43;25;70;54;63;27;25;25;18;64;21;50;61;54;55;48
45;18;21;30;18;52;28;41;27;70;55;63;27;23;25;18;64;21;52;61;54;57;48
45;18;21;30;18;52;30;37;23;70;57;63;27;23;25;16;66;21;52;61;55;59;48
41;19;21;30;16;52;28;37;19;68;57;61;27;21;25;16;66;23;50;61;57;57;48
37;19;21;30;16;50;28;37;18;66;55;57;27;21;27;18;64;25;46;57;55;55;46
36;19;21;30;16;46;28;37;18;59;54;57;25;21;27;19;63;25;43;57;54;54;46
32;21;21;30;14;43;28;36;18;52;52;55;25;21;23;19;57;27;39;55;52;50;46
32;21;19;30;14;43;28;36;16;48;46;54;21;18;16;18;54;28;34;54;52;50;46
32;19;19;30;14;41;28;36;16;46;45;54;21;18;19;18;52;28;32;52;50;50;46
32;19;19;30;11;39;28;36;11;46;45;54;19;16;18;18;52;27;30;52;48;50;46
30;18;18;30;11;39;28;36;12;43;43;50;19;14;16;16;50;27;32;54;46;50;46
32;21;18;30;19;39;30;36;16;43;41;46;25;16;18;19;48;28;32;50;48;50;46
32;25;19;32;19;41;30;37;19;43;43;48;28;18;25;21;52;27;32;52;48;48;46
34;27;25;32;21;45;30;37;23;45;48;52;30;19;28;25;55;28;32;54;50;48;46
34;28;27;34;21;48;30;39;25;45;52;57;32;23;32;27;61;27;34;57;52;52;48
34;30;28;36;23;52;32;39;27;45;54;63;34;25;34;28;63;27;34;59;52;54;48
36;30;28;36;25;54;34;39;28;45;55;64;36;25;36;28;64;27;34;61;54;57;48
36;30;28;37;27;55;34;39;28;45;55;64;37;25;37;30;66;27;36;61;54;57;48
36;28;25;37;27;55;34;39;25;45;57;63;34;21;32;27;68;21;36;59;54;61;50
36;28;25;37;27;55;34;39;25;45;57;63;34;21;32;27;68;21;36;59;54;61;50
36;27;23;36;25;52;32;37;21;46;55;59;32;19;28;27;64;25;36;57;54;54;48
36;27;21;32;21;50;30;37;21;46;50;57;30;18;27;25;57;25;36;55;54;54;48
36;27;19;34;19;48;30;37;19;46;48;55;30;16;25;25;57;27;36;55;52;52;48
36;27;19;30;18;48;30;37;18;48;46;55;28;16;23;23;57;27;36;55;52;52;46
36;27;18;34;18;46;28;37;19;46;46;55;28;14;23;23;57;28;36;54;52;48;46
36;25;18;32;18;46;30;37;19;48;45;55;28;14;21;25;54;27;36;54;52;46;46
36;25;19;34;16;45;30;37;19;48;43;54;27;11;19;21;54;27;36;54;52;48;46
36;27;19;34;16;46;30;39;21;48;43;52;27;11;19;23;52;27;36;54;50;46;45
36;25;21;34;16;45;30;39;21;50;43;52;27;14;19;23;52;27;36;54;50;46;43
36;27;21;32;14;43;27;39;21;52;41;52;25;16;19;21;50;27;36;52;50;46;43
37;27;21;34;14;43;30;41;19;52;39;50;27;16;19;25;50;28;37;52;46;46;39
37;30;23;36;16;41;30;43;21;54;39;52;28;16;19;28;48;30;37;52;46;43;39
37;30;25;36;21;45;32;45;25;55;39;52;32;19;25;30;48;30;37;54;48;45;39
37;34;25;41;23;48;34;45;27;57;43;52;37;21;28;30;52;32;39;54;52;45;39
39;36;27;46;27;55;37;46;30;59;48;61;45;25;37;34;57;34;43;57;52;52;45
43;36;28;46;27;61;39;46;34;59;54;63;46;25;41;36;61;34;43;61;54;57;46
45;36;30;46;27;61;41;48;36;59;55;64;46;28;43;36;63;34;45;61;54;61;48
45;36;30;46;27;61;43;50;37;57;55;66;46;27;39;36;64;32;45;63;54;63;48
45;36;30;46;27;63;43;50;36;57;55;68;46;27;39;34;64;30;45;61;55;63;48
45;34;30;46;27;61;43;50;36;57;57;66;45;27;39;32;66;30;45;61;55;63;50
45;34;28;46;25;61;43;50;34;57;57;64;45;25;37;30;66;30;46;63;57;59;48
45;34;28;45;25;57;43;50;34;57;55;63;43;25;37;28;64;30;45;61;55;55;48
45;34;28;45;23;57;43;50;34;57;54;61;39;25;36;30;63;32;45;57;54;54;48
45;32;30;45;23;54;43;48;34;55;54;59;39;28;36;28;63;32;45;57;54;54;46
45;30;30;45;23;54;41;48;34;55;54;57;41;27;36;27;63;30;45;57;54;52;46
45;30;30;45;21;46;39;48;34;55;52;57;41;27;36;27;57;30;46;57;54;54;46
45;30;28;43;19;46;39;48;32;57;50;57;41;27;34;27;57;30;46;57;52;52;46
45;28;27;43;19;45;39;48;34;61;48;57;41;27;36;27;55;28;46;55;54;52;46
45;28;27;41;19;45;39;48;34;61;48;55;39;27;36;25;55;27;46;55;52;50;46
45;28;27;43;21;45;39;48;32;61;46;54;39;27;36;25;54;28;46;55;52;50;45
45;28;27;43;23;43;39;48;32;61;46;54;36;27;36;23;54;27;48;57;50;48;45
45;28;28;43;25;41;39;48;30;59;46;55;36;28;34;21;52;27;48;55;50;48;45
46;30;28;43;25;41;41;50;32;59;46;55;39;28;36;27;54;30;48;54;48;46;43
46;34;28;43;25;45;41;50;34;59;46;55;39;28;37;30;54;30;48;54;48;46;43
50;37;30;46;28;55;43;54;37;61;54;61;45;32;43;34;63;30;52;57;52;52;46
54;37;32;48;28;61;46;55;37;61;55;64;45;34;45;36;68;28;54;61;52;55;50
54;37;32;50;28;63;50;57;37;61;57;64;45;32;46;36;72;28;54;61;54;57;52
54;37;30;52;27;63;50;57;37;59;57;64;43;32;45;36;72;28;52;61;54;57;54
54;36;30;50;27;63;48;57;36;57;59;64;41;32;45;34;72;28;52;61;54;59;55
50;32;25;43;27;50;37;54;32;54;52;57;36;30;39;30;63;28;52;57;55;54;48
52;32;25;41;27;50;39;54;32;52;52;55;32;30;37;30;61;28;50;57;54;52;46
50;32;25;41;27;46;39;54;32;52;50;57;30;30;37;30;61;27;50;57;54;50;46
48;32;25;37;28;46;37;54;32;52;48;55;34;30;37;30;59;27;50;57;52;50;45
48;32;25;37;28;46;37;52;30;52;48;55;30;28;36;30;57;28;50;57;52;48;45
48;32;25;37;28;45;37;52;28;50;48;55;28;28;36;30;55;30;50;55;50;46;45
48;32;25;37;28;45;36;52;28;48;46;54;28;28;36;30;57;28;48;55;48;45;43
46;30;25;39;28;43;37;50;25;48;45;52;28;27;34;30;55;28;50;55;46;46;43
46;32;23;39;28;43;37;50;25;46;45;50;28;25;36;30;55;28;50;55;48;45;46
48;34;25;41;30;43;37;48;23;48;43;50;30;25;37;30;55;28;50;55;45;45;43
48;36;25;43;28;43;39;48;25;50;43;48;37;27;37;32;54;30;50;55;45;45;43
48;37;25;45;30;43;43;48;25;52;43;52;39;27;39;32;57;30;50;57;48;46;45
48;39;27;45;32;45;45;52;27;54;48;57;43;28;41;36;59;30;50;57;52;48;46
48;43;30;46;34;45;46;54;28;54;57;64;48;28;45;39;66;32;48;61;54;57;45
48;43;30;45;34;43;45;52;28;52;61;70;48;28;46;37;70;30;48;63;55;63;46
48;41;30;45;32;43;43;52;28;54;61;68;46;28;45;37;70;30;48;63;57;63;46
48;39;28;45;30;45;43;52;27;52;63;66;43;25;37;36;70;30;50;61;57;57;50
