62;35;7;55;17;45;55;59;14;37;48;52;44;7;43;35;52;46;63;50;47;47;48
64;40;9;56;17;45;56;60;15;57;49;53;41;9;38;39;54;46;64;54;47;45;48
45;18;5;41;7;30;38;66;12;41;42;52;32;3;28;18;53;49;46;54;49;46;49
43;18;5;39;10;30;36;58;13;45;42;50;32;3;28;18;51;47;43;52;48;45;45
43;18;5;39;10;30;36;58;13;45;42;50;32;3;28;18;51;47;41;52;48;45;45
42;19;5;37;12;30;36;55;13;48;41;50;30;4;28;18;51;47;41;51;48;44;49
41;21;11;37;15;32;33;50;15;61;42;54;30;10;25;20;54;47;43;53;50;45;46
40;24;20;34;22;43;33;46;19;68;54;67;30;16;26;24;64;50;48;62;58;60;55
42;24;20;34;21;46;32;46;19;64;55;67;32;16;26;24;64;50;47;61;59;62;56
39;23;17;33;18;47;31;45;18;57;56;66;31;15;26;23;65;49;44;61;58;59;50
39;23;17;33;18;47;31;45;18;57;56;66;31;15;27;23;65;49;44;61;58;59;50
36;22;17;31;15;44;29;42;17;54;54;60;30;16;26;22;61;46;40;59;52;54;51
36;22;18;31;15;41;29;40;17;54;51;58;30;16;26;22;60;46;38;59;53;52;51
36;22;18;31;15;41;29;40;17;54;51;58;30;16;26;22;60;46;38;59;53;52;51
33;21;18;30;16;38;28;39;16;55;48;56;29;16;27;21;57;45;35;57;52;52;47
33;21;19;30;14;37;28;38;16;55;49;55;29;16;26;21;56;45;34;56;53;52;46
32;20;18;27;12;31;25;34;16;57;45;54;25;17;25;19;52;43;32;51;48;52;45
32;20;18;27;12;31;25;34;16;57;45;54;25;17;25;19;52;43;32;51;48;49;45
32;20;19;27;12;30;25;36;16;59;44;53;25;18;23;18;52;42;31;51;47;46;45
30;20;19;26;14;30;25;36;16;63;42;49;24;19;21;18;50;42;31;49;46;45;44
35;18;22;27;19;36;26;36;19;63;41;51;25;20;23;19;55;42;37;52;46;46;44
35;18;22;27;19;36;26;36;19;63;42;54;25;21;23;19;55;42;37;52;48;46;44
40;17;23;29;19;44;28;38;22;66;50;59;25;21;24;19;60;42;44;60;52;49;44
41;17;23;30;20;47;28;39;24;68;51;61;25;23;25;20;62;43;48;61;52;54;45
41;17;23;30;21;47;28;39;24;68;51;61;25;23;25;20;62;45;48;61;52;54;45
45;16;24;30;22;51;29;38;26;68;56;63;27;23;25;16;65;44;52;61;54;57;46
45;16;24;30;22;51;29;38;26;68;56;63;27;23;25;16;65;44;52;61;54;57;46
41;17;22;30;15;52;29;36;20;66;58;61;26;22;25;17;67;46;50;60;57;58;46
38;17;21;30;15;50;29;36;18;64;56;58;26;22;26;17;65;44;46;58;57;56;46
38;18;21;30;15;50;29;36;18;64;56;58;26;22;26;18;65;44;46;58;55;56;45
34;17;21;30;13;44;29;36;18;55;54;56;24;23;25;19;60;44;41;57;52;50;45
32;18;21;30;13;43;29;36;18;50;52;55;24;22;23;20;57;44;39;56;52;50;45
32;18;19;30;12;42;28;35;15;46;46;53;22;18;16;19;53;42;34;53;51;50;45
32;17;18;31;12;39;28;34;12;45;45;53;20;16;17;18;51;43;31;52;49;50;45
32;17;18;31;12;39;28;34;12;43;45;53;20;16;17;18;51;43;30;52;49;50;45
31;9;16;31;12;39;29;34;10;41;43;50;20;14;15;14;50;43;32;53;47;50;45
32;19;17;31;19;39;30;36;15;41;41;47;25;16;18;19;49;45;32;50;49;50;45
33;24;23;32;21;44;31;38;23;46;43;52;31;20;28;24;56;45;32;53;50;49;45
33;24;23;32;21;44;31;38;23;46;48;52;31;20;28;24;56;46;32;53;50;49;45
33;26;26;32;23;48;31;39;25;48;51;57;32;23;32;25;61;47;33;57;52;52;45
35;28;28;34;26;54;33;41;28;48;55;64;36;25;36;30;65;49;34;60;53;57;46
35;28;28;34;26;54;33;41;28;48;55;64;36;25;36;30;65;49;34;60;53;57;46
35;29;28;36;29;55;33;42;28;46;56;65;37;25;38;30;66;51;36;60;54;57;47
35;24;23;35;26;55;33;40;22;41;57;60;33;20;29;25;66;50;36;58;53;56;47
35;19;21;34;24;52;32;39;21;41;56;59;32;19;28;24;65;48;36;57;53;53;48
35;19;21;34;24;52;32;39;21;39;56;59;32;19;28;24;65;48;36;57;53;53;48
35;19;18;31;19;49;30;38;20;39;49;56;30;16;24;23;58;42;36;55;52;52;47
35;19;18;31;19;49;30;38;20;39;49;56;30;16;24;23;58;42;36;55;52;52;47
35;21;17;31;17;47;29;37;19;37;46;56;28;14;23;23;57;41;36;54;52;49;47
35;21;17;31;17;47;29;37;19;39;46;56;28;14;23;23;57;41;36;54;52;49;47
35;13;15;32;15;45;30;36;20;39;43;54;27;14;22;25;54;39;36;54;51;49;47
36;17;17;32;12;46;31;37;21;39;43;52;27;13;21;23;51;37;36;53;50;46;43
36;17;17;32;12;46;31;37;21;41;43;52;27;13;19;23;51;39;36;53;50;46;43
36;19;19;31;12;43;29;39;21;39;41;51;25;15;20;24;50;39;36;52;50;46;42
36;19;19;30;12;43;27;39;21;45;41;51;25;15;19;24;50;39;36;52;50;46;42
37;19;20;30;13;42;28;40;20;41;40;50;26;16;19;26;50;39;37;51;47;46;42
37;29;22;34;19;45;32;41;24;55;40;51;32;19;24;30;49;41;38;52;48;45;40
