62;36;-8;57;4;41;56;59;2;41;39;51;42;-13;42;30;54;39;64;50;46;46;42
63;39;-5;56;-5;43;56;59;-3;51;38;51;36;-12;30;32;52;40;64;51;47;45;43
44;21;-5;36;-3;20;31;64;3;49;39;54;20;-9;20;4;53;44;53;54;46;46;44
36;20;-7;35;0;22;28;64;3;50;38;52;23;-9;19;4;53;42;42;53;48;46;44
34;20;-4;33;0;21;26;59;2;52;33;50;22;-9;19;6;51;42;40;52;48;45;45
34;20;-4;33;0;21;26;59;2;52;33;50;22;-9;19;6;51;42;40;52;48;45;45
34;21;1;33;0;31;26;54;5;55;33;52;22;-6;16;5;51;44;38;51;46;45;41
31;25;9;24;13;40;22;37;8;66;55;66;21;5;16;12;64;44;54;61;58;60;54
33;26;10;25;11;46;20;38;6;63;55;67;18;9;16;10;64;47;45;61;59;62;55
29;25;8;23;11;45;20;40;6;60;56;66;21;15;16;11;66;44;46;62;59;61;56
29;25;8;23;11;45;20;40;6;60;56;66;21;15;16;11;66;44;46;62;59;61;56
30;24;10;19;9;40;17;34;5;57;52;62;19;9;16;10;63;43;40;60;53;57;53
27;24;12;21;6;42;17;30;3;56;50;60;19;16;16;11;61;41;37;59;52;53;52
27;24;12;21;6;42;17;30;3;56;50;60;19;16;16;11;61;41;37;59;52;53;52
28;23;13;20;6;36;18;30;2;56;42;58;19;7;16;11;60;42;37;59;53;52;53
23;23;9;20;5;33;17;28;2;58;39;56;19;5;16;9;57;45;31;57;52;52;50
23;22;9;16;11;34;13;26;1;58;37;54;15;17;17;4;53;43;29;53;51;50;47
24;21;9;15;1;31;13;26;3;58;37;54;14;8;14;5;52;39;35;51;46;49;46
23;21;8;16;3;30;11;23;1;60;33;53;16;8;11;4;52;38;30;51;47;44;46
22;21;7;17;2;24;11;26;3;62;31;51;16;12;13;7;51;38;27;49;46;40;46
22;21;8;16;4;28;15;23;2;63;30;48;16;12;12;5;52;38;27;51;46;45;44
22;21;8;16;4;28;15;23;2;63;30;48;16;12;12;5;52;38;27;51;46;45;44
28;18;13;17;7;40;16;28;10;63;42;55;14;21;12;6;58;37;37;56;47;46;45
32;18;12;19;10;42;18;29;10;66;48;59;16;21;13;9;60;38;42;60;52;49;44
32;18;12;19;10;42;18;29;10;66;48;59;16;21;13;9;60;38;42;60;52;49;44
37;18;12;21;9;48;19;30;15;69;53;62;14;24;13;9;64;42;48;61;54;56;47
40;17;14;23;18;51;20;28;18;70;55;63;17;15;13;7;65;44;53;60;54;57;46
39;18;22;22;10;52;22;27;13;69;59;63;19;15;16;4;67;45;54;60;55;59;48
34;19;22;23;16;52;20;27;10;68;59;61;18;14;14;3;67;46;51;60;57;58;48
34;19;22;23;16;52;20;27;10;68;59;61;18;14;14;3;67;46;51;60;57;58;48
29;19;21;23;8;44;24;26;11;64;51;57;25;14;19;9;63;44;42;58;53;53;47
27;20;21;23;15;44;23;28;7;55;50;56;18;16;18;7;60;44;39;57;52;47;47
23;21;13;25;5;39;21;29;15;43;39;53;13;11;16;4;53;42;29;53;51;50;47
23;20;10;25;5;36;21;30;8;42;37;53;22;9;11;5;52;43;27;53;48;50;47
23;20;10;25;5;36;21;30;8;42;37;53;22;9;11;5;52;43;27;53;48;50;47
25;18;9;31;4;35;29;26;1;37;34;51;21;9;15;2;50;43;26;52;49;50;47
23;19;7;31;4;35;29;26;12;34;31;48;22;5;14;5;46;43;25;51;46;49;45
23;24;8;32;6;37;25;29;12;37;36;49;29;7;24;13;51;44;27;51;49;49;47
23;24;8;32;6;37;25;29;12;37;36;49;29;7;24;13;51;44;27;51;49;49;47
23;24;8;32;6;37;25;29;12;37;36;49;29;7;24;13;51;44;27;51;49;49;47
33;30;17;28;10;52;27;36;18;37;54;62;34;14;33;19;63;49;36;59;52;53;48
33;30;17;28;10;52;27;36;18;37;54;62;34;14;33;19;63;49;36;59;52;53;48
35;30;17;32;15;55;33;41;17;39;57;65;33;13;38;21;66;51;33;60;54;57;47
29;29;16;38;17;56;34;41;16;39;57;63;28;13;32;19;68;52;32;59;53;60;50
30;27;16;37;14;55;29;39;13;39;56;60;27;10;29;18;66;50;32;58;53;56;50
30;27;16;37;14;55;29;39;13;39;56;60;27;10;29;18;66;50;32;58;53;56;50
35;26;13;32;11;50;31;39;21;42;42;57;24;7;26;15;58;44;33;56;53;53;48
35;26;13;32;11;50;31;39;21;42;42;57;24;7;26;15;58;44;33;56;53;53;48
35;26;12;31;9;45;30;36;18;43;37;56;22;3;23;14;58;36;33;55;52;52;47
35;26;12;31;9;45;30;36;18;43;37;56;22;3;23;14;58;36;33;55;52;52;47
35;25;18;32;10;44;30;39;20;43;34;55;23;14;22;15;54;36;34;53;51;47;47
35;25;20;33;9;42;30;35;19;45;32;54;27;12;20;13;53;39;34;54;51;49;47
35;25;20;33;9;42;30;35;19;45;32;54;27;12;20;13;53;39;34;54;51;49;47
36;26;20;33;8;46;31;34;21;44;33;52;27;5;21;17;51;37;32;53;50;44;45
32;26;21;32;14;43;29;33;21;51;32;51;25;15;19;16;50;39;34;52;50;46;42
32;26;21;32;14;43;29;33;21;51;32;51;25;15;19;16;50;39;34;52;50;46;42
37;30;23;29;16;37;30;36;22;53;29;51;28;16;20;19;47;40;38;52;45;40;41
37;31;24;36;12;45;26;36;24;56;27;51;32;19;24;20;47;34;36;54;48;42;40
38;33;25;33;14;48;27;37;20;57;37;52;32;21;28;20;51;36;37;53;51;45;39
39;33;26;37;16;51;29;39;24;58;46;57;40;23;33;25;55;41;38;58;51;49;42
41;36;29;41;19;60;33;43;29;59;53;63;46;25;41;27;61;42;45;60;53;57;46
43;35;30;42;19;60;38;46;35;59;54;65;45;23;38;27;63;40;44;61;53;60;48
43;35;30;42;19;60;38;46;35;59;54;65;45;23;38;27;63;40;44;61;53;60;48
44;35;31;45;20;62;39;46;36;57;56;68;46;18;36;26;65;41;45;61;56;63;49
45;34;22;42;18;61;43;45;29;57;57;67;44;19;36;24;67;39;44;61;56;63;50
