62;35;9;56;13;45;56;60;14;51;48;51;44;7;39;35;52;46;63;51;47;47;43
63;40;10;56;14;45;56;61;15;55;49;53;41;9;38;40;54;46;64;54;47;45;43
43;18;6;39;8;30;37;64;13;50;42;52;32;3;28;16;53;48;45;53;48;46;44
41;18;5;39;8;30;36;62;13;52;42;50;32;3;28;17;51;47;43;52;48;45;45
40;18;5;37;8;30;36;59;13;52;42;50;32;4;28;17;51;47;41;52;48;45;45
39;19;6;37;10;30;36;57;13;54;41;50;30;4;28;18;51;47;41;51;48;44;44
40;20;11;38;15;32;35;53;14;59;42;54;30;10;25;19;54;47;43;53;48;45;45
39;24;19;34;20;46;33;47;19;63;54;67;30;16;26;23;64;50;47;61;58;60;55
39;24;18;33;18;47;32;48;18;60;57;66;31;15;27;22;66;49;46;62;59;61;56
38;23;18;33;17;47;31;46;18;59;56;66;31;15;26;22;65;49;44;61;58;59;54
38;23;18;33;17;47;31;46;18;59;56;62;31;15;26;22;65;49;44;61;58;59;54
36;22;20;32;14;44;29;42;17;56;54;60;30;16;27;20;61;46;40;59;52;52;52
35;22;20;31;14;41;29;40;17;56;51;58;30;16;26;20;60;46;38;59;53;52;53
35;22;19;31;14;41;29;40;17;56;51;58;30;16;26;20;60;46;38;59;53;52;53
34;21;19;30;13;38;28;40;16;58;48;56;29;16;27;20;57;45;35;57;52;52;50
32;21;19;30;13;37;28;39;16;58;49;55;29;16;26;19;56;45;34;56;53;52;49
31;21;18;29;12;36;28;38;16;58;47;54;28;16;26;19;54;44;34;55;53;52;49
31;20;19;27;11;30;25;35;16;60;45;53;25;18;24;17;52;42;31;51;47;46;46
32;20;19;27;11;31;25;34;16;61;43;52;25;19;23;16;52;42;31;50;47;46;45
32;19;20;27;16;33;25;36;17;63;41;48;25;19;23;18;52;42;34;51;46;45;44
34;18;21;27;17;36;26;37;19;63;42;51;25;20;23;17;55;42;37;52;47;46;45
34;18;21;27;17;36;26;37;19;63;42;55;25;21;23;17;55;42;37;52;48;46;45
38;17;23;30;18;44;28;39;22;66;50;59;25;21;24;18;60;42;44;60;52;49;46
41;17;23;30;20;47;28;41;24;68;51;61;25;23;25;19;62;43;48;61;52;54;47
43;16;23;30;20;50;29;41;25;68;54;62;26;25;25;19;64;44;50;61;54;56;47
45;16;22;31;18;51;29;41;26;70;56;63;27;23;25;17;65;44;52;60;54;57;48
45;16;22;31;18;52;30;39;26;69;56;64;27;23;25;17;66;45;52;60;54;60;48
42;17;22;31;16;52;29;38;20;68;58;61;26;22;25;16;67;46;50;60;57;58;48
40;17;22;31;16;50;29;37;18;66;56;58;26;22;26;17;65;44;46;58;55;56;48
38;18;21;31;16;47;29;37;18;63;54;57;25;22;27;18;63;45;43;58;53;53;46
35;17;21;31;15;44;29;37;18;55;54;56;24;23;25;19;60;44;41;57;52;50;47
32;19;20;31;15;41;29;37;17;51;50;54;24;19;22;19;57;44;37;55;51;49;47
32;18;18;31;14;41;28;36;16;47;45;53;22;17;19;18;52;43;32;53;50;50;47
31;17;19;31;13;39;28;35;12;46;45;53;20;16;17;17;51;43;31;52;49;50;47
31;17;19;31;13;39;28;35;12;46;45;51;20;16;17;17;51;43;30;52;49;50;47
30;12;18;31;13;39;28;35;10;42;42;49;20;14;12;15;48;43;32;52;48;50;47
31;19;18;31;19;39;30;36;15;42;41;47;25;16;18;19;49;45;32;50;49;49;47
32;24;24;32;21;44;31;38;23;45;48;52;31;20;28;25;56;45;32;53;50;49;47
32;26;26;34;22;48;31;39;25;45;51;57;32;23;32;27;61;47;33;57;51;52;48
33;27;28;36;23;52;32;39;27;44;54;62;34;25;33;29;63;49;33;59;52;53;48
34;28;29;36;25;54;33;40;28;45;55;64;36;25;36;29;65;49;34;60;53;57;48
34;28;29;37;25;55;33;40;28;45;55;65;36;25;36;29;66;49;36;60;53;57;48
35;28;29;38;27;57;34;42;29;44;59;66;37;24;35;28;67;52;37;61;53;60;50
34;24;24;37;26;55;33;39;22;45;57;60;33;20;29;26;66;50;36;58;53;56;50
34;19;23;36;24;52;32;38;21;46;57;59;32;19;28;26;65;48;36;57;53;53;49
34;19;23;36;24;52;32;38;21;46;55;59;32;19;28;26;65;48;36;57;53;53;49
34;19;20;33;19;49;30;37;20;47;49;56;30;16;24;24;58;42;36;55;52;52;48
34;22;19;31;18;48;30;37;18;48;47;56;28;15;23;24;58;41;36;55;52;52;47
34;21;18;34;18;47;29;38;19;47;46;56;28;14;23;23;57;41;36;54;52;49;47
34;21;18;32;17;47;30;38;19;49;46;55;28;14;22;24;54;39;36;53;52;49;47
36;13;20;33;16;45;30;38;19;49;43;54;27;12;20;21;53;39;36;54;51;49;47
35;17;20;33;15;46;31;39;21;49;43;52;27;13;21;23;51;37;36;53;50;46;45
36;17;20;33;15;46;31;39;21;49;43;52;27;13;19;23;51;39;36;53;50;46;45
36;19;21;32;14;43;29;40;21;51;41;51;25;15;19;22;50;39;36;52;50;46;42
36;19;22;33;14;42;28;41;20;52;41;50;26;16;19;22;50;40;37;51;50;46;40
37;27;23;35;16;41;30;42;21;53;39;51;28;16;20;28;49;40;37;52;46;43;41
38;29;24;36;21;45;32;44;22;56;40;51;32;19;24;28;49;41;38;52;47;45;40
38;30;25;38;23;48;33;44;25;57;39;52;32;21;28;30;51;40;39;53;48;45;39
39;31;26;41;25;51;35;45;29;58;47;57;40;23;33;33;55;41;39;58;51;49;42
41;32;29;46;26;56;37;46;31;59;49;63;44;25;38;34;61;42;43;60;51;51;44
43;33;30;46;27;60;41;49;35;59;55;65;47;28;42;35;63;43;45;61;53;60;48
45;34;30;46;27;60;42;50;37;58;56;66;46;27;40;35;65;43;45;62;54;63;49
46;34;30;46;27;60;42;50;37;58;56;68;46;27;40;35;65;43;45;62;54;63;49
45;29;30;47;26;61;43;50;35;57;57;67;44;26;39;32;67;44;45;61;56;63;50
45;27;29;46;25;60;43;50;34;57;57;64;44;25;38;30;66;44;46;62;57;59;49
45;27;29;46;25;60;43;50;34;57;57;62;44;24;38;30;64;44;46;60;57;59;49
45;25;29;45;23;57;43;50;34;57;54;60;40;25;35;30;62;43;45;57;54;54;48
45;23;30;45;23;54;43;49;33;57;53;59;40;27;36;29;62;43;45;58;54;53;47
45;23;30;45;23;54;43;49;33;55;53;59;40;28;36;29;62;43;45;58;54;53;47
45;23;30;45;21;46;40;49;33;55;52;58;41;27;35;27;57;43;46;57;53;53;47
45;22;30;42;20;46;40;49;32;57;50;57;41;26;34;26;57;43;46;57;52;52;46
45;20;28;43;19;44;39;49;33;61;49;57;41;26;34;27;56;42;47;56;53;51;46
45;20;27;41;20;45;39;49;34;61;48;55;40;26;35;24;55;42;47;55;52;50;46
45;20;27;42;21;44;39;49;34;61;48;55;40;26;36;24;54;42;47;56;52;50;45
45;19;27;42;22;42;39;48;30;61;46;54;38;26;35;23;52;42;47;56;50;50;45
45;22;28;42;23;42;40;48;32;61;46;55;36;28;36;23;54;41;48;57;50;48;45
45;28;28;43;24;41;40;49;31;58;45;55;37;28;36;22;52;40;48;54;49;47;42
46;29;28;42;24;41;41;50;32;59;46;56;39;28;36;27;53;40;48;54;48;47;43
49;33;29;43;27;49;42;51;36;61;48;55;41;30;37;30;56;39;48;53;49;48;40
49;34;31;46;28;55;42;54;38;61;53;61;45;32;43;33;63;43;52;58;52;51;46
51;35;32;50;28;62;50;57;38;60;58;64;44;32;46;35;71;48;53;61;53;57;52
51;35;31;51;28;63;50;57;37;59;58;64;43;32;45;35;71;50;52;61;54;58;54
51;34;31;50;27;63;49;57;35;58;59;64;41;32;44;34;72;53;52;61;54;59;55
51;33;31;49;27;61;47;57;34;57;58;64;41;32;43;34;71;51;51;60;54;57;54
50;30;25;41;27;50;40;53;32;52;51;56;32;29;38;30;60;45;50;58;54;52;46
50;30;25;41;27;47;40;53;32;52;50;57;31;30;38;30;60;45;50;58;53;50;46
49;30;24;38;28;47;38;53;32;51;49;55;33;30;37;31;59;43;50;58;51;50;45
49;30;24;38;28;46;38;52;32;51;48;56;30;29;36;30;57;43;50;57;51;48;44
49;30;24;38;28;45;37;52;29;50;48;56;29;29;36;30;56;43;50;56;50;47;44
48;30;24;38;28;45;36;51;29;49;47;54;29;28;35;30;58;43;49;55;49;44;42
47;30;24;39;28;44;36;50;25;47;47;52;29;27;34;29;56;42;49;55;49;46;42
46;29;23;40;29;43;38;50;24;47;44;50;28;25;35;30;55;45;50;56;48;45;46
47;28;24;41;30;43;38;49;24;48;44;50;28;25;35;30;55;43;50;56;48;45;43
47;32;24;43;29;43;40;49;24;50;42;49;37;26;38;32;54;43;50;56;45;45;42
47;33;24;44;30;43;43;49;25;52;43;51;40;27;39;32;57;43;50;57;48;46;45
47;36;26;45;31;44;45;51;26;54;48;57;43;29;41;34;59;44;50;57;51;49;46
47;36;26;45;32;44;45;51;26;54;48;61;45;29;41;36;59;44;50;59;51;53;46
47;42;31;46;34;43;45;53;28;53;57;66;47;32;44;39;69;46;49;61;53;60;45
47;39;30;44;32;43;43;52;29;54;61;68;47;28;45;37;70;46;49;62;57;62;47
47;38;29;44;32;45;43;51;28;53;62;68;44;27;42;37;69;46;50;61;58;63;49
47;35;30;44;30;45;41;51;26;51;60;63;42;25;37;35;68;45;50;60;56;58;50
48;35;29;45;28;44;42;51;25;51;59;62;40;24;37;34;67;44;50;59;56;56;48
48;35;29;45;28;44;42;51;25;51;59;60;40;24;37;34;67;44;50;59;56;56;48
46;29;26;43;19;43;40;51;27;58;43;57;38;24;34;29;50;44;50;54;52;51;40
