61;36;9;55;12;45;55;59;14;46;46;52;45;7;39;36;52;46;64;50;45;46;43
63;39;10;55;14;45;55;59;16;57;46;54;41;9;37;39;54;46;64;54;46;45;45
43;18;7;41;7;30;37;66;12;45;43;52;32;3;28;18;54;48;46;54;48;46;45
41;18;5;39;9;30;36;59;12;48;43;50;32;3;28;18;52;46;45;52;46;45;45
41;18;5;37;9;30;36;57;12;48;43;50;32;3;28;18;52;46;43;52;46;45;45
39;19;7;37;10;30;36;55;12;50;41;50;30;3;28;18;52;46;43;52;46;45;45
39;21;10;37;16;32;34;50;16;59;41;54;30;10;25;19;54;46;45;54;48;46;46
39;25;19;34;19;46;32;45;19;57;54;66;32;16;27;25;64;50;50;61;57;63;55
39;25;19;34;19;46;32;45;19;57;54;66;32;16;27;25;64;50;48;61;57;63;55
37;23;18;34;18;46;30;45;18;55;55;66;30;16;27;23;64;48;45;61;57;59;54
37;23;18;34;18;46;30;43;18;55;55;66;30;16;27;23;64;48;45;61;54;59;54
36;21;19;32;14;45;28;39;18;54;52;61;30;16;27;21;61;46;41;59;52;54;52
36;21;19;30;14;41;28;39;18;54;48;57;30;16;27;21;61;46;39;59;52;52;54
36;21;19;30;14;41;28;37;18;54;48;57;30;16;27;21;61;46;39;59;52;52;54
34;21;19;30;12;37;28;37;16;57;48;55;28;16;27;21;57;45;36;57;52;52;50
34;21;19;30;12;37;28;37;16;57;48;55;28;16;27;21;55;45;36;57;52;52;48
30;19;19;27;10;30;25;34;16;55;46;54;25;18;25;19;52;43;32;52;50;48;46
30;19;19;27;10;30;25;34;16;55;46;54;25;18;25;19;52;43;32;52;50;48;46
30;19;19;27;10;30;25;32;16;57;43;54;25;18;23;18;52;43;32;52;50;46;46
32;19;19;27;16;34;25;34;18;63;39;48;25;19;23;19;52;43;34;52;46;45;45
34;18;21;27;18;36;27;36;19;63;41;52;25;19;23;19;55;43;37;52;46;46;45
34;18;21;27;18;36;27;36;19;63;41;54;25;21;23;19;55;43;37;52;46;46;45
37;18;23;30;18;45;28;37;21;66;48;59;25;21;25;19;61;43;43;61;52;48;46
41;18;23;30;19;46;28;37;25;66;50;61;25;23;25;19;63;43;48;61;52;54;46
41;16;23;30;19;46;28;37;25;68;50;61;25;25;25;19;63;45;48;61;52;54;46
45;16;21;30;18;52;28;37;27;70;54;63;27;23;25;16;64;45;52;61;55;57;48
45;16;21;30;18;52;28;37;27;70;54;64;27;23;25;16;66;45;52;61;55;57;48
43;18;21;30;16;52;28;36;19;66;57;61;27;21;25;18;66;46;50;61;57;57;48
39;18;21;30;16;50;28;36;19;66;57;57;27;21;25;18;64;46;50;57;57;57;48
39;18;21;30;16;50;28;36;18;66;55;57;27;21;27;18;64;45;48;57;55;55;46
36;18;21;30;16;45;28;36;18;54;50;55;25;23;25;19;61;45;43;57;52;50;46
34;18;21;30;14;43;28;34;18;50;48;55;25;21;23;19;57;45;41;55;52;50;46
30;18;19;30;14;43;28;36;16;45;46;54;21;18;16;19;54;43;36;54;48;50;46
30;18;19;30;12;39;28;34;12;45;43;54;19;16;18;18;52;43;32;52;45;50;46
30;18;19;30;12;39;28;34;12;45;43;54;19;16;18;18;52;43;32;52;45;50;46
30;9;18;30;12;39;28;32;10;39;46;50;19;14;16;14;50;43;32;54;45;50;46
30;19;18;30;19;39;30;36;16;41;43;46;25;16;18;19;48;45;32;50;43;50;46
32;25;25;32;21;45;30;37;23;43;50;52;30;19;28;25;55;45;32;54;48;48;46
32;25;25;32;21;45;30;37;23;43;50;57;30;19;28;25;55;46;34;54;48;48;46
32;27;27;34;21;48;30;37;25;43;52;57;32;23;32;25;61;46;34;57;52;52;48
34;28;28;36;25;54;34;39;28;43;54;64;36;25;36;30;64;48;36;61;52;57;48
34;28;28;36;25;55;34;39;28;43;54;64;36;25;36;30;66;48;36;61;52;57;48
36;28;28;37;27;57;34;41;28;43;57;66;37;25;36;28;66;52;37;61;54;61;50
34;25;25;37;27;55;34;39;21;45;55;61;34;19;28;25;66;50;37;57;54;55;50
34;25;23;37;27;55;32;39;21;45;55;61;34;19;28;25;64;50;37;57;54;55;50
