18.9398;40.8718
18.93;40.9055
18.93;40.9055
18.8908;40.6693
18.7928;40.9055
18.8418;41.1414
18.8712;40.8718
18.8124;40.6693
18.7928;40.8381
18.734;41.3098
18.6948;41.0404
18.6654;40.8381
18.6556;40.9392
18.6066;41.4108
18.6556;40.973
18.5576;40.8043
18.538;40.9055
18.5772;41.1078
18.5478;40.9392
18.4792;40.7368
18.4204;40.8381
18.3224;41.2425
18.3518;41.0741
18.2734;40.9392
18.2538;40.9392
18.3224;41.2425
18.2538;41.0404
18.1362;41.1414
18.0676;41.3098
18.1656;41.3098
18.244;41.0067
18.146;41.0404
18.0676;41.1751
17.9892;41.5789
17.9892;41.4444
17.9892;40.973
17.9304;41.2088
17.95;41.5116
17.9402;41.3098
17.8324;41.3098
17.8324;41.3435
17.8324;41.4108
17.852;41.1751
17.7344;41.2425
17.6756;41.2761
17.6952;41.5789
17.6756;41.2761
17.6756;41.1414
17.6168;41.1751
17.6266;41.4444
17.5776;41.4108
17.558;41.3098
17.509;41.3098
17.5384;41.6125
17.558;41.3098
17.4992;41.2425
17.46;41.1751
17.4208;41.5789
17.4208;41.4444
17.4208;41.3098
17.3816;41.478
17.362;41.7805
17.3718;41.4444
17.3522;41.3435
17.362;41.3771
17.2346;41.7133
17.3032;41.5789
17.3032;41.3771
17.2934;41.5116
17.313;41.5789
17.3228;41.3771
17.2836;41.3098
17.2052;41.5789
17.4796;41.0067
17.8422;40.2299
17.7932;40.1284
17.6168;40.6693
17.5678;41.0067
17.6756;40.6018
17.6854;40.4328
17.7148;40.6355
17.803;40.6355
17.8912;40.3314
17.8716;40.2976
17.9598;40.4666
18.0088;40.399
18.0088;40.2976
18.0676;40.1284
18.1264;40.3652
18.195;40.2976
18.244;40.0945
18.3224;39.8235
18.3812;40.1284
18.4596;40.2299
18.5086;39.9591
18.6164;39.6878
18.734;39.9591
18.8124;39.8235
18.9496;39.4162
19.0182;39.2803
19.1652;39.4502
19.3122;39.2803
19.4298;38.9401
19.567;38.7016
19.6944;38.8039
19.7924;38.7698
19.8904;38.5311
20.0374;38.3263
20.1452;38.1897
20.2432;38.3946
20.3608;38.0529
20.4686;37.8477
20.5764;37.7792
20.694;37.9161
20.7528;37.7107
20.8312;37.6422
20.8802;37.3679
21.0076;37.4022
21.0566;37.4365
21.1546;37.2993
21.2428;37.0933
21.3212;37.0933
21.3996;37.1277
21.429;37.3336
21.527;36.9559
21.576;36.9559
21.6054;36.7495
21.6544;36.9559
21.7132;37.0246
21.8112;36.9215
21.8112;36.8871
21.919;36.6463
21.968;36.6463
21.9974;36.6807
22.0268;36.6807
22.0954;36.4741
22.164;36.1293
22.1836;36.2673
22.2718;36.3362
22.3404;36.1983
22.3992;36.2673
22.3992;36.2673
22.4384;36.1983
22.4678;36.2673
22.4776;36.2673
22.5462;36.0603
22.556;35.9221
22.703;35.8185
22.7128;35.7839
22.7226;35.7839
22.7324;35.853
22.7618;35.6456
22.8402;35.5764
22.8892;35.5764
22.8892;35.7148
22.8892;35.6456
22.8696;35.611
22.85;35.2995
22.7912;35.5072
22.7226;35.5764
22.654;35.5072
22.6246;35.2995
22.605;35.3687
22.5756;35.4726
22.605;35.611
22.5952;35.5764
22.5952;35.438
22.5364;35.2302
22.5266;35.3687
22.4972;35.3687
22.458;35.853
22.4678;35.7839
22.3894;35.438
22.3698;35.0915
22.3012;35.3687
22.2032;35.7148
22.1542;35.3341
22.0954;35.2995
22.0366;35.4034
22.017;35.5764
21.9582;35.7839
21.9386;35.7839
21.8896;35.7494
21.8798;35.7839
21.8406;36.1293
21.8014;36.4741
21.772;36.4396
21.6936;36.4741
21.6642;36.3362
21.5956;36.8871
21.6152;36.9215
21.6054;36.8871
21.5466;36.8871
21.5368;36.9902
21.4976;37.4365
21.5074;37.2993
21.4682;37.2307
21.3702;37.2993
21.2624;37.7792
21.2526;37.9845
21.2134;37.8477
21.0958;37.9161
21.1056;37.8477
21.0762;38.3946
21.0468;38.3263
20.9978;38.3263
20.9782;38.1897
20.8802;38.2239
20.8606;38.7357
20.792;38.7357
20.8116;38.4629
20.7038;38.5993
20.6744;38.7016
20.6548;39.0422
20.6548;38.8039
20.5764;38.8039
20.596;38.5993
20.5372;39.0422
20.5372;39.1443
20.4588;39.0422
20.449;38.9401
20.4294;39.0763
20.4;39.4162
20.4098;39.2803
20.4;39.1443
20.4098;39.0763
20.3706;39.5521
20.3902;39.4842
20.3608;39.2803
20.3314;39.2123
20.3118;39.5181
20.3216;39.6539
20.3314;39.4502
20.2824;39.3483
20.2236;39.5521
20.204;39.8913
20.2726;39.62
20.1844;39.5521
20.2236;39.5521
20.0668;40.0268
20.1256;39.8574
20.106;39.62
20.0962;39.4842
20.057;39.6539
20.008;39.9591
20.057;39.6878
19.9884;39.62
19.9688;39.62
19.8904;40.0945
19.9296;39.8913
19.9296;39.6878
19.8512;39.5521
19.8022;40.0945
19.7728;40.0945
19.7532;39.8913
19.6748;39.9591
19.6356;40.1622
19.616;40.3314
19.6258;40.0945
19.6356;39.8574
19.5278;40.1622
19.4886;40.5004
19.4886;40.399
19.518;40.0268
19.4592;40.0607
19.4592;40.3652
19.4494;40.2638
19.469;40.0268
19.4004;39.9252
19.371;40.1961
19.322;40.4666
19.273;40.3652
19.273;40.0945
19.2534;40.1961
19.2436;40.5004
19.224;40.2976
19.2044;40.1284
19.175;40.1622
19.126;40.6355
19.1064;40.5004
19.0476;40.399
19.0182;40.3652
19.028;40.568
18.9888;40.7031
18.9398;40.568
18.9398;40.4328
18.9202;40.568
18.9104;40.8381
18.881;40.6018
18.8124;40.6018
18.7536;40.9055
18.7732;41.1078
18.7536;40.9055
18.6948;40.8043
18.6556;40.9392
18.6556;41.2425
18.6262;41.1751
18.587;41.0404
18.5674;41.1414
18.5674;41.4108
18.538;41.3771
18.5086;41.2425
18.4596;41.3771
18.4694;41.6461
18.44;41.5789
18.3812;41.5116
18.342;41.6461
18.3518;41.9147
18.342;41.814
18.2832;41.7133
18.244;42.0154
18.244;42.317
18.2048;42.116
18.1656;41.9818
18.1656;42.25
18.1558;42.4844
18.1362;42.2165
18.097;42.116
18.0872;42.5178
18.0872;42.6516
18.048;42.4509
18.0284;42.4174
18.0186;42.7853
17.9892;42.9856
17.9696;42.7185
17.9304;42.7185
17.95;43.0858
17.9206;43.0524
17.9108;42.8521
17.8716;43.0524
17.901;43.2858
17.852;43.2525
17.7932;43.1525
17.7834;43.3858
17.7932;43.6521
17.803;43.3858
17.7638;43.2525
17.7344;43.6521
17.754;43.6521
17.6854;43.6853
17.6756;43.5855
17.656;43.9512
17.6364;43.9844
17.6266;43.8848
17.6168;43.8183
17.5874;44.2499
17.5776;44.1836
17.5384;44.0176
17.4992;44.3825
17.411;44.4819
17.46;44.4488
17.4796;44.3825
17.4698;44.6475
17.4894;44.5151
17.4894;44.2168
17.4404;44.4819
17.754;44.0508
18.0088;43.3191
17.8716;43.3525
17.705;44.2168
17.656;44.3825
17.558;44.2499
17.5482;44.3162
17.5384;44.6475
17.5384;44.4488
17.5188;44.2168
17.5188;44.6144
17.5384;44.6475
17.5384;44.2831
17.509;44.2499
17.5188;44.7137
17.558;44.5813
17.6266;44.1172
17.6168;44.1836
17.6364;44.3825
17.7736;44.1172
17.8618;43.519
17.9696;43.519
18.0284;43.5855
18.5674;42.5178
18.832;41.7805
18.7634;42.4509
18.6556;42.8521
18.6458;42.7185
18.636;42.7853
18.6556;43.2858
18.7144;43.4524
18.783;43.2191
18.8712;42.9856
18.9104;43.3191
18.9496;43.6853
18.979;43.4191
18.9398;43.1525
18.9202;43.6853
18.9398;43.7518
18.9594;43.3191
19.0084;42.9523
19.0868;43.0858
19.1456;43.3858
19.2828;42.7185
19.3024;42.5513
19.3514;42.4844
19.4102;42.7853
19.4396;42.5513
19.5082;42.384
19.5278;42.317
19.5768;42.5178
19.6356;42.4174
19.6748;42.4509
19.6846;42.384
19.6748;42.6516
19.7042;42.5178
19.7434;42.384
19.7924;42.4509
19.8512;43.4524
19.9002;42.685
19.9492;43.0524
19.9198;42.3505
19.9492;42.317
19.9786;42.7519
19.9884;42.4174
20.0374;42.3505
20.0276;42.25
20.0472;42.384
20.0472;42.5178
20.0766;42.3505
20.0962;42.3505
20.106;42.5178
20.155;42.4174
20.1746;41.9818
20.1746;42.1495
20.1844;42.0824
20.2236;42.317
20.253;42.116
20.2432;42.25
20.253;42.25
20.302;42.317
20.3118;42.3505
20.3412;42.317
20.3608;42.25
20.4;42.1495
20.4294;42.183
20.4784;42.183
20.4588;42.0824
20.4196;42.25
20.3804;42.317
20.3608;42.4174
20.351;41.9483
20.3216;42.2835
20.3804;42.2165
20.4392;42.2165
20.4392;42.25
20.4784;42.1495
20.4784;42.25
20.4392;42.384
20.4098;42.317
20.4;41.2425
20.3706;41.3098
20.3412;42.4509
20.2628;42.25
20.1844;42.1495
20.1942;42.0824
20.1256;42.5178
20.1354;42.4844
20.0178;42.384
19.9884;42.0154
19.9492;42.685
19.9394;42.7853
19.9198;42.6516
19.8512;42.1495
19.8316;42.7185
19.8316;43.0524
19.7728;42.8187
19.7434;42.685
19.7336;42.7853
19.7336;43.1191
19.714;43.0524
19.6944;42.6516
19.6356;42.7853
19.6552;42.9856
19.6454;43.1525
19.6258;42.685
19.5866;42.4844
19.5474;42.8521
19.5866;43.0524
19.567;42.7853
19.5376;42.4174
19.4886;42.8521
19.518;43.0524
19.518;42.7853
19.4788;42.6516
19.42;42.5847
19.4396;43.0858
19.4004;42.7853
19.322;42.7185
19.273;42.8187
19.2632;43.3191
19.2828;43.1191
19.2534;42.7185
19.1848;42.8187
19.2436;43.1858
19.2338;42.9856
19.1946;42.7185
19.1064;42.8521
19.0672;43.4191
19.077;43.3191
19.077;43.0524
19.028;42.6516
18.9692;43.1525
19.0574;43.2858
19.0378;43.0524
18.9888;42.9523
18.9888;43.2525
18.9692;43.3858
18.9888;43.1191
18.93;43.1858
18.9496;43.3191
18.9496;43.4191
18.9104;43.2525
18.9006;42.9856
18.8614;43.2858
18.9006;43.4524
18.8908;43.4191
18.832;43.1858
18.8124;43.2191
18.8516;43.6188
18.783;43.5855
18.7928;43.3858
18.7732;43.4191
18.8124;43.7186
18.832;43.519
18.8124;43.2525
18.8124;43.2191
18.783;43.8183
18.783;43.6188
18.7732;43.3858
18.734;43.2858
18.7242;43.7851
18.7144;43.8183
18.7438;43.4524
18.7536;43.2191
18.6164;43.9512
18.7634;43.7186
18.7144;43.519
18.6556;43.4857
18.6752;43.6521
18.7438;43.7186
18.6948;43.5855
18.6556;43.4191
18.6458;43.918
18.6066;43.9512
18.6458;43.6853
18.5968;43.6521
18.5576;44.1836
18.587;44.0508
18.538;43.8183
18.4792;43.9844
18.489;44.3162
18.5184;44.1172
18.4988;43.8515
18.4498;44.2168
18.4792;44.5813
18.4204;44.3162
18.4302;44.0508
18.391;44.4488
18.4596;44.6475
18.4106;44.4157
18.4106;44.2831
18.3616;44.7137
18.44;44.7798
18.3812;44.6144
18.3616;44.4819
18.3224;45.0442
18.342;45.2753
18.3224;44.846
18.2734;44.8129
18.2636;45.572
18.2832;45.2423
18.2734;45.0442
18.2636;45.0112
18.2538;45.5061
18.2244;45.5061
18.2048;45.3083
18.1558;45.3743
18.146;45.9669
18.1264;45.7695
18.1362;45.4402
18.0872;45.5061
18.0872;46.0655
18.1068;45.6708
18.0872;45.3743
18.0284;45.8353
18.048;45.9011
18.0382;45.6379
17.999;45.4402
18.0088;45.8024
18.0186;45.7695
18.0088;45.7037
17.9892;45.4072
17.9598;45.9997
17.95;46.0655
17.9696;46.0655
18.5282;44.4157
18.4596;44.846
18.342;45.0442
18.146;45.1103
18.048;45.4732
18.0088;45.8024
17.9892;45.7695
17.9402;45.5391
17.95;45.6049
17.9108;46.0655
17.9108;45.8024
17.8422;45.7366
17.8128;46.0655
17.8128;46.0983
17.8128;45.9011
17.754;45.8353
17.7932;46.0655
18.146;45.2423
18.1852;44.846
18.0088;45.3083
17.9304;45.9011
17.8226;45.8682
17.754;45.7695
17.7344;46.0655
17.7148;46.2953
17.705;46.0655
17.6462;46.0655
17.6168;46.4265
17.6462;46.6232
17.6462;46.3281
17.6658;46.1312
17.6364;46.6887
17.6364;46.8851
17.6364;46.6232
17.9304;45.9669
18.0676;46.0655
17.95;46.164
17.7834;46.164
17.7148;46.3937
17.6952;46.8197
17.6364;46.7869
17.6266;46.6232
17.5678;46.7542
17.558;47.0813
17.5874;46.7542
17.5482;46.4921
20.3902;40.399
20.8998;39.5521
21.0468;39.4842
21.0174;39.8235
21.0174;39.9252
21.1938;39.7896
21.2134;39.7557
21.2428;39.7557
21.2624;39.7557
21.3212;39.62
21.2428;39.7557
21.2722;39.8235
21.282;39.7557
21.3702;39.62
21.478;39.4842
21.625;39.2123
21.7328;39.1103
21.8014;39.0763
21.8112;39.0082
21.9092;38.9401
21.9484;38.872
21.968;38.9401
21.9876;38.9061
21.9876;38.9742
21.9876;38.9401
22.0856;38.872
22.115;38.872
22.2424;38.6675
22.3306;38.6334
22.3796;38.5311
22.4678;38.4629
22.4972;38.497
22.556;38.4629
22.6442;38.4287
22.7226;38.4287
22.7618;38.3605
22.8892;38.258
22.9774;38.2239
23.046;38.1213
23.046;38.258
23.0166;38.2922
22.8304;38.7016
22.752;38.9401
22.6834;39.1443
22.6638;39.2463
22.6736;39.1783
22.6736;39.4162
22.7128;39.3483
22.8206;39.2123
22.8696;39.2803
22.997;39.0082
23.1048;38.872
23.1832;38.8379
23.1636;39.0082
23.2714;38.872
23.3498;38.9742
23.3106;39.2123
23.3988;39.0763
23.5752;38.9742
23.634;38.9401
23.732;38.872
23.8398;38.7698
23.9574;38.6675
23.9868;38.6675
24.0064;38.6675
23.977;38.7357
24.124;38.5311
23.9966;38.8039
24.0554;38.7357
24.222;38.5652
22.9676;41.0067
22.6246;41.7133
22.3698;42.7185
23.5654;40.2638
24.5748;38.3263
24.9472;37.6422
25.2216;37.162
25.2902;36.9902
25.1236;37.4022
25.3196;37.059
25.3686;36.9902
25.3;37.1277
25.0844;37.5394
25.1138;37.4022
25.2412;37.2307
25.3686;37.059
25.202;37.3679
25.202;37.265
25.2902;37.0933
25.447;36.8183
25.4078;36.8871
25.2216;37.162
25.1138;37.265
25.1236;37.162
25.3;36.543
24.9472;37.0933
24.8688;37.1277
24.8786;37.059
25.0452;36.6118
25.006;36.6118
24.9962;36.543
24.8688;36.7495
24.859;36.8183
24.8492;36.7151
25.0158;36.3362
25.0844;36.1983
24.8296;36.6118
24.8198;36.4052
24.8884;36.1983
24.9276;36.1293
24.9178;36.0603
24.81;36.0603
24.5356;36.4052
24.5258;36.5085
24.5454;36.4741
24.6042;36.1638
24.6728;36.0257
24.6238;36.0603
24.5062;36.2673
24.6924;35.8876
24.6728;35.9221
24.7806;35.7148
24.8492;35.6456
24.9668;35.6456
24.8296;35.9221
24.7806;35.9221
24.8688;35.7839
24.9374;35.5764
24.8394;35.438
24.7316;35.5764
24.4278;35.9221
24.4572;35.8185
23.2714;37.9845
22.2032;39.9591
21.87;40.0945
21.8014;40.4666
21.674;40.7368
21.5858;40.5004
21.5368;40.2299
21.527;40.0268
21.429;40.2976
21.3212;41.0404
21.4192;40.9392
21.38;40.568
21.2918;40.568
21.2624;40.3652
21.184;41.2088
21.086;41.6125
21.2036;41.0404
21.1742;40.568
21.0468;40.7031
20.9096;41.1751
20.8214;41.8812
20.8508;41.5453
20.8214;41.3435
20.7626;41.2425
20.7626;41.2425
20.6842;41.8812
20.6352;41.7133
20.6548;41.4444
20.6548;41.2088
20.596;41.2761
20.5176;42.0154
20.498;41.7805
20.5372;41.478
20.4294;41.4444
20.449;41.6797
20.3608;42.116
20.2726;41.9818
20.3804;41.5116
20.3412;41.4444
20.2432;42.2835
20.2432;42.0824
20.204;41.9818
20.1844;41.7133
20.1648;41.8476
20.1256;42.2165
20.0668;42.116
19.9884;41.9818
19.9296;41.9147
19.9002;42.5178
19.8708;42.4509
19.7532;42.317
19.6846;42.0824
19.7336;42.25
19.567;42.6182
19.616;42.25
19.5474;42.25
19.5474;42.183
19.518;42.6516
19.5278;42.5178
19.518;42.384
19.4984;42.25
19.4298;42.4844
19.42;42.685
19.4004;42.5847
19.3906;42.384
19.2926;42.3505
19.2828;42.8521
19.2828;42.7853
19.224;42.4509
19.2142;42.25
19.1064;43.019
