108.0;0.0219;73.4
73.0;0.0147;73.2
130.0;0.0259;73.2
101.0;0.0211;71.9
114.0;0.0234;72.3
105.0;0.0213;72.1
106.0;0.0209;72.7
97.0;0.0203;72.0
89.0;0.0181;72.5
67.0;0.0135;72.7
86.0;0.0175;72.7
101.0;0.0212;72.2
81.0;0.0169;71.9
94.0;0.0195;72.3
99.0;0.0204;72.4
95.0;0.0203;71.4
79.0;0.0164;72.1
92.0;0.0191;72.1
75.0;0.0154;72.5
74.0;0.0156;72.1
74.0;0.0149;72.7
93.0;0.019;72.6
76.0;0.0156;72.7
88.0;0.0177;73.0
71.0;0.0142;72.9
79.0;0.0161;72.7
87.0;0.0184;72.3
77.0;0.0163;72.1
86.0;0.0175;72.7
72.0;0.0148;72.5
96.0;0.0195;72.8
109.0;0.0215;73.1
85.0;0.0168;73.3
97.0;0.0204;72.5
103.0;0.0208;72.5
107.0;0.0217;72.7
116.0;0.0233;72.6
102.0;0.0201;73.0
131.0;0.0266;72.0
144.0;0.0284;72.1
174.0;0.0334;73.1
174.0;0.034;73.3
151.0;0.0293;73.5
160.0;0.0305;74.2
178.0;0.0343;74.4
207.0;0.0409;73.7
187.0;0.0368;73.5
202.0;0.0386;74.0
179.0;0.0343;74.7
242.0;0.0464;75.2
247.0;0.0474;75.4
333.0;0.0652;74.8
316.0;0.0621;74.1
313.0;0.0615;74.0
345.0;0.0682;73.6
345.0;0.0678;73.6
368.0;0.0723;73.7
296.0;0.0573;74.1
341.0;0.0669;73.8
302.0;0.0596;73.6
340.0;0.066;74.2
347.0;0.0685;73.8
313.0;0.0594;75.1
373.0;0.0718;75.2
384.0;0.0741;75.0
426.0;0.0835;74.4
345.0;0.0664;74.8
395.0;0.0769;74.6
331.0;0.0635;75.0
329.0;0.0622;76.0
299.0;0.0568;76.3
352.0;0.068;75.8
366.0;0.0708;74.4
363.0;0.0695;73.9
381.0;0.0729;73.6
373.0;0.0727;73.0
431.0;0.0867;71.4
445.0;0.091;70.1
478.0;0.0972;69.7
425.0;0.0838;70.6
389.0;0.0769;70.8
355.0;0.0676;72.4
402.0;0.078;72.5
370.0;0.0723;72.3
386.0;0.0757;71.9
395.0;0.0787;71.2
326.0;0.0632;71.8
442.0;0.0876;71.3
404.0;0.0793;71.5
465.0;0.0932;70.7
398.0;0.0777;71.3
