251.0;0.0462;65.5
256.0;0.0462;66.4
257.0;0.046;67.1
283.0;0.0501;67.5
233.0;0.0455;67.4
255.0;0.0466;67.5
247.0;0.0452;67.5
215.0;0.0448;67.6
229.0;0.0454;67.6
219.0;0.044000000000000004;67.1
215.0;0.0404;66.9
261.0;0.0482;67.1
251.0;0.0461;67.1
212.0;0.0419;64.8
233.0;0.0474;65.2
212.0;0.0426;66.9
214.0;0.0416;66.9
215.0;0.0434;67.3
198.0;0.0434;67.1
251.0;0.0499;67.0
190.0;0.0392;66.9
163.0;0.0397;66.8
223.0;0.0432;67.0
248.0;0.0436;67.4
207.0;0.0402;67.4
195.0;0.0424;67.3
204.0;0.0393;67.0
261.0;0.0455;67.5
198.0;0.049;60.3
239.0;0.0452;63.5
256.0;0.0471;65.8
223.0;0.0464;67.3
212.0;0.0396;64.5
268.0;0.0479;63.9
219.0;0.0408;65.1
256.0;0.0472;67.6
265.0;0.0488;67.7
279.0;0.0531;67.5
244.0;0.0479;67.4
300.0;0.0513;67.2
357.0;0.0606;66.9
340.0;0.0564;64.4
343.0;0.0585;64.3
212.0;0.0456;65.2
365.0;0.0567;66.0
581.0;0.094;63.4
450.0;0.067;65.9
496.0;0.0711;67.3
463.0;0.0717;67.0
410.0;0.0689;67.3
407.0;0.0678;67.5
489.0;0.0777;67.5
496.0;0.0817;67.5
578.0;0.0845;67.4
593.0;0.0905;67.4
599.0;0.0912;68.2
653.0;0.1002;67.3
573.0;0.0911;66.5
696.0;0.1023;67.7
666.0;0.1031;67.0
666.0;0.1034;69.0
672.0;0.1101;68.9
665.0;0.1097;68.9
635.0;0.152;61.7
615.0;0.1498;59.6
630.0;0.1443;59.7
682.0;0.1276;59.6
589.0;0.1441;55.9
688.0;0.1296;59.8
601.0;0.156;54.8
609.0;0.1229;57.6
650.0;0.1255;60.0
672.0;0.1181;56.5
653.0;0.1087;56.3
697.0;0.1308;53.9
666.0;0.1128;53.9
573.0;0.1421;49.6
693.0;0.1091;53.2
682.0;0.1102;54.4
688.0;0.1067;57.4
658.0;0.1373;53.0
693.0;0.1173;55.4
713.0;0.1171;56.1
630.0;0.1318;54.6
727.0;0.1104;55.8
655.0;0.1046;57.5
666.0;0.1242;54.9
715.0;0.1041;57.2
707.0;0.1004;59.9
655.0;0.1002;59.6
700.0;0.1069;59.8
672.0;0.0974;60.9
638.0;0.0901;62.3
606.0;0.0981;61.6
667.0;0.0945;62.8
661.0;0.0966;62.2
625.0;0.0966;61.6
650.0;0.09699999999999999;61.2
616.0;0.0976;61.7
607.0;0.0894;61.8
683.0;0.1019;61.0
632.0;0.0912;61.8
599.0;0.0873;63.3
595.0;0.0929;61.1
688.0;0.0968;62.1
