29.0;0.0201;65.0
38.0;0.0278;64.3
40.0;0.028999999999999998;64.1
28.0;0.0198;64.5
26.0;0.0191;64.4
32.0;0.0216;65.3
37.0;0.0258;65.4
35.0;0.0255;64.7
31.0;0.0214;65.1
29.0;0.0202;65.2
32.0;0.0213;65.8
24.0;0.0173;65.3
26.0;0.0187;65.0
27.0;0.0195;64.8
32.0;0.0232;64.5
24.0;0.0169;64.8
22.0;0.0153;65.0
23.0;0.0169;64.7
27.0;0.0187;65.0
22.0;0.0155;65.0
36.0;0.0271;63.8
32.0;0.0223;64.6
20.0;0.0143;64.7
22.0;0.0157;64.8
29.0;0.0207;64.8
29.0;0.0204;64.9
21.0;0.015;64.9
22.0;0.0152;65.1
23.0;0.0173;64.6
30.0;0.0206;65.1
17.0;0.0121;65.0
16.0;0.0115;64.9
27.0;0.0191;64.9
25.0;0.0181;64.8
23.0;0.0161;65.0
28.0;0.0192;65.3
33.0;0.024;64.7
22.0;0.0155;64.9
29.0;0.0204;65.0
39.0;0.0293;63.7
35.0;0.0254;63.9
34.0;0.0247;64.0
38.0;0.0271;64.3
41.0;0.0295;64.2
44.0;0.031;64.7
82.0;0.06;63.7
56.0;0.0397;64.2
60.0;0.0424;64.6
68.0;0.0477;66.1
69.0;0.0479;67.2
86.0;0.0641;65.5
79.0;0.0552;66.7
104.0;0.0743;66.6
137.0;0.0993;66.1
140.0;0.1034;65.2
155.0;0.1177;63.9
158.0;0.1199;63.2
162.0;0.1223;63.1
184.0;0.1411;62.5
200.0;0.156;61.7
172.0;0.1393;61.3
185.0;0.1459;61.9
175.0;0.1373;62.4
161.0;0.1278;62.3
158.0;0.1244;62.5
157.0;0.1208;63.3
149.0;0.1112;64.7
159.0;0.1204;64.9
163.0;0.1223;65.3
156.0;0.1213;64.4
157.0;0.1184;64.9
143.0;0.106;65.7
140.0;0.1015;65.0
135.0;0.1027;63.1
155.0;0.115;62.9
153.0;0.1147;62.5
172.0;0.1277;62.6
158.0;0.1203;61.9
169.0;0.1252;62.4
193.0;0.153;60.6
169.0;0.1274;61.2
165.0;0.1257;61.2
180.0;0.1369;61.2
170.0;0.1274;61.7
160.0;0.1176;62.5
171.0;0.1292;62.1
167.0;0.1225;62.8
159.0;0.1157;63.4
165.0;0.1222;63.2
176.0;0.129;63.4
168.0;0.1242;63.2
160.0;0.1184;63.1
167.0;0.1241;62.9
176.0;0.1371;61.4
174.0;0.1333;61.1
156.0;0.1182;61.3
167.0;0.1242;62.0
180.0;0.1317;62.8
188.0;0.1429;62.0
187.0;0.1426;61.5
177.0;0.1339;61.5
188.0;0.1418;61.6
178.0;0.1372;61.0
176.0;0.1361;60.6
168.0;0.1259;61.4
182.0;0.1415;60.7
175.0;0.1323;61.2
158.0;0.1154;62.5
164.0;0.1231;62.3
156.0;0.1173;62.1
159.0;0.1192;62.1
166.0;0.1248;62.0
161.0;0.1215;61.9
165.0;0.1295;60.6
153.0;0.1167;60.8
142.0;0.1085;60.9
185.0;0.1464;59.9
169.0;0.1292;60.4
152.0;0.1135;61.4
151.0;0.1127;61.9
133.0;0.0995;62.1
159.0;0.1193;62.1
155.0;0.1166;62.0
151.0;0.1144;61.7
147.0;0.1115;61.6
140.0;0.1027;62.6
147.0;0.1103;62.3
190.0;0.142;62.3
172.0;0.1301;61.9
148.0;0.1116;61.8
142.0;0.1042;62.6
133.0;0.1;62.3
153.0;0.1166;61.7
158.0;0.12;61.5
166.0;0.1242;61.9
161.0;0.124;61.2
162.0;0.1221;61.5
175.0;0.1364;60.6
149.0;0.1163;60.1
168.0;0.1313;59.9
167.0;0.1274;60.5
171.0;0.128;61.4
147.0;0.1064;62.9
168.0;0.1315;61.2
164.0;0.1243;61.3
184.0;0.1421;60.8
179.0;0.1345;61.4
174.0;0.134;60.9
167.0;0.1311;60.1
179.0;0.1362;60.7
175.0;0.1352;60.5
174.0;0.1314;61.1
170.0;0.1341;60.1
170.0;0.1294;60.7
183.0;0.1463;59.5
157.0;0.1216;59.8
150.0;0.1161;60.0
168.0;0.1261;61.0
180.0;0.1442;59.6
143.0;0.2499;43.1
181.0;0.1486;49.9
173.0;0.1343;55.0
152.0;0.1169;57.8
121.0;0.2956;38.4
90.0;0.3658;24.9
96.0;0.4277;17.7
107.0;0.3481;16.0
112.0;0.3537;15.4
119.0;0.3592;15.4
110.0;0.4047;14.0
97.0;0.3261;13.9
109.0;0.3339;14.6
113.0;0.2797;16.7
117.0;0.3124;17.1
107.0;0.32299999999999995;16.3
109.0;0.3518;15.4
116.0;0.312;16.4
139.0;0.1981;24.5
163.0;0.1429;38.8
162.0;0.1326;47.9
155.0;0.1201;54.0
167.0;0.1357;55.7
161.0;0.1323;56.2
169.0;0.1382;56.6
159.0;0.1264;57.6
160.0;0.1256;58.5
146.0;0.1101;60.1
160.0;0.1306;58.6
190.0;0.1521;58.4
184.0;0.1402;59.8
180.0;0.1384;60.2
164.0;0.1243;60.8
160.0;0.1171;62.2
150.0;0.1133;61.9
152.0;0.1462;55.2
173.0;0.1317;58.2
171.0;0.1264;60.6
170.0;0.1283;61.2
157.0;0.1158;62.2
158.0;0.1236;60.9
167.0;0.1311;60.1
165.0;0.1247;60.9
147.0;0.1097;61.7
156.0;0.1182;61.6
157.0;0.1208;61.1
169.0;0.1299;60.9
190.0;0.1417;61.7
170.0;0.1282;61.7
188.0;0.1434;61.4
163.0;0.126;60.8
172.0;0.1355;60.0
169.0;0.1259;61.3
171.0;0.1329;60.6
165.0;0.1269;60.6
162.0;0.1229;61.0
165.0;0.1223;61.9
169.0;0.1276;61.8
141.0;0.1059;61.9
147.0;0.1094;62.3
151.0;0.1125;62.4
146.0;0.1075;62.8
144.0;0.1098;62.0
155.0;0.1151;62.4
128.0;0.0932;63.2
148.0;0.1117;62.5
122.0;0.0891;63.1
126.0;0.0913;63.7
132.0;0.0968;63.6
132.0;0.0963;63.7
121.0;0.0874;64.1
128.0;0.0921;64.4
117.0;0.0854;64.1
136.0;0.1015;63.3
131.0;0.0962;63.4
117.0;0.0834;64.4
121.0;0.0902;63.5
112.0;0.08199999999999999;63.6
97.0;0.0681;65.0
114.0;0.0821;64.8
115.0;0.0821;65.0
104.0;0.0737;65.4
104.0;0.0752;64.9
104.0;0.0758;64.4
113.0;0.0856;63.0
106.0;0.0766;63.7
101.0;0.0745;63.4
115.0;0.0848;63.3
104.0;0.075;64.0
100.0;0.0717;64.5
94.0;0.0719;62.7
96.0;0.0712;62.8
113.0;0.0856;62.2
95.0;0.0701;63.1
95.0;0.0722;62.7
117.0;0.0883;62.7
103.0;0.0768;63.1
103.0;0.0759;63.6
107.0;0.0803;63.3
92.0;0.0695;62.9
107.0;0.0806;62.8
98.0;0.0736;62.9
95.0;0.0705;63.3
116.0;0.0895;62.3
86.0;0.061;64.5
87.0;0.0645;64.1
100.0;0.0729;64.5
92.0;0.0665;64.9
89.0;0.0673;63.7
86.0;0.0616;64.8
67.0;0.049;64.7
90.0;0.0672;64.0
85.0;0.0622;64.3
84.0;0.0618;64.3
79.0;0.0572;64.8
76.0;0.0547;65.2
91.0;0.0649;65.7
66.0;0.0467;65.6
75.0;0.0545;64.7
63.0;0.0431;66.2
59.0;0.0422;65.5
77.0;0.0546;65.4
71.0;0.0507;65.2
50.0;0.0363;64.6
52.0;0.0367;65.1
66.0;0.047;65.1
60.0;0.0442;64.1
59.0;0.0429;64.0
63.0;0.0462;63.6
57.0;0.0398;66.0
35.0;0.0258;64.9
50.0;0.0362;64.4
42.0;0.0298;64.7
44.0;0.0304;65.5
35.0;0.025;65.1
40.0;0.0276;65.6
37.0;0.028999999999999998;63.3
33.0;0.0244;63.5
30.0;0.0212;64.3
45.0;0.0317;64.8
32.0;0.0228;64.8
36.0;0.0261;64.4
26.0;0.0183;64.7
34.0;0.0245;64.5
29.0;0.02;64.9
19.0;0.013999999999999999;64.7
33.0;0.0239;64.4
34.0;0.0245;64.3
15.0;0.0166;62.2
47.0;0.0755;45.3
1.0;0.0072;53.5
1.0;0.0041;58.3
30.0;0.0511;42.8
65.0;0.1686;30.2
61.0;0.1235;26.4
40.0;0.0709;26.1
28.0;0.040999999999999995;29.9
53.0;0.0693;32.4
58.0;0.098;29.7
48.0;0.0725;30.0
58.0;0.0775;32.1
70.0;0.0921;33.4
55.0;0.0794;32.5
18.0;0.0129;48.7
21.0;0.013999999999999999;57.1
20.0;0.0142;61.0
16.0;0.0109;63.1
28.0;0.0194;64.2
28.0;0.0194;64.7
23.0;0.0164;64.8
22.0;0.0155;64.9
18.0;0.012;65.1
28.0;0.0209;64.4
33.0;0.0228;64.9
34.0;0.0239;64.9
17.0;0.0112;65.2
20.0;0.0138;65.2
21.0;0.0144;65.2
27.0;0.0193;64.9
35.0;0.0239;65.4
40.0;0.0284;65.0
35.0;0.0253;64.5
39.0;0.0282;64.2
38.0;0.0288;63.1
50.0;0.035;64.2
46.0;0.033;64.1
39.0;0.0277;64.3
46.0;0.032;64.9
45.0;0.0327;64.1
40.0;0.0275;65.1
49.0;0.0345;65.1
54.0;0.039;64.4
52.0;0.0379;63.8
42.0;0.0305;63.8
43.0;0.0319;63.2
57.0;0.0391;65.0
63.0;0.0449;64.7
75.0;0.0523;65.3
64.0;0.0455;64.9
66.0;0.0455;65.7
51.0;0.035;66.1
55.0;0.0406;64.3
66.0;0.0465;64.7
69.0;0.0487;64.9
83.0;0.0592;64.6
91.0;0.0659;64.0
72.0;0.0486;66.0
98.0;0.0693;65.5
97.0;0.0676;65.7
78.0;0.0537;66.2
105.0;0.0733;66.0
94.0;0.0659;65.7
92.0;0.0648;65.4
80.0;0.0569;64.8
75.0;0.0539;64.2
83.0;0.0593;64.1
93.0;0.0658;64.3
91.0;0.0635;64.9
86.0;0.0613;64.5
111.0;0.0786;64.5
108.0;0.0751;65.1
108.0;0.0746;65.6
100.0;0.0716;64.7
101.0;0.0694;65.6
113.0;0.0793;65.3
106.0;0.0757;64.6
118.0;0.0822;65.1
109.0;0.0779;64.5
113.0;0.0813;64.0
127.0;0.0892;64.5
114.0;0.0826;63.8
134.0;0.0959;63.8
130.0;0.0942;63.4
130.0;0.0938;63.4
146.0;0.1067;63.0
134.0;0.0962;63.3
108.0;0.0787;63.0
121.0;0.091;61.9
133.0;0.0945;63.1
131.0;0.0952;63.0
144.0;0.1021;63.7
133.0;0.0958;63.6
127.0;0.0891;64.4
146.0;0.1057;63.7
138.0;0.0975;64.2
138.0;0.098;64.3
134.0;0.0975;63.5
117.0;0.0843;63.5
139.0;0.1012;63.1
134.0;0.0956;63.6
142.0;0.1042;62.9
139.0;0.1009;62.9
143.0;0.1074;61.9
149.0;0.1126;61.2
143.0;0.1041;62.0
132.0;0.0951;62.7
144.0;0.1029;63.3
146.0;0.1093;62.2
150.0;0.1093;62.4
144.0;0.1067;62.0
150.0;0.1113;61.8
161.0;0.1196;61.6
136.0;0.10099999999999999;61.6
157.0;0.1162;61.7
156.0;0.1146;61.9
129.0;0.0946;62.1
156.0;0.1155;61.9
141.0;0.1043;61.8
150.0;0.1118;61.5
154.0;0.1135;61.7
132.0;0.0948;62.7
137.0;0.0994;62.8
159.0;0.1154;62.9
147.0;0.1053;63.3
144.0;0.1052;62.9
143.0;0.105;62.6
153.0;0.1125;62.4
136.0;0.1003;62.2
139.0;0.1013;62.4
147.0;0.1038;63.5
142.0;0.10300000000000001;63.2
164.0;0.12;62.8
146.0;0.1084;62.2
165.0;0.1215;62.1
127.0;0.0951;61.6
141.0;0.1038;61.8
128.0;0.0916;62.8
135.0;0.0978;62.9
129.0;0.0956;62.3
146.0;0.1091;61.7
159.0;0.115;62.4
144.0;0.1072;61.9
144.0;0.1059;62.0
152.0;0.1108;62.3
145.0;0.106;62.4
151.0;0.1117;62.1
149.0;0.1119;61.5
151.0;0.1103;62.0
143.0;0.1064;61.7
141.0;0.1043;61.7
139.0;0.1019;62.0
143.0;0.1027;62.8
154.0;0.113;62.5
116.0;0.0844;62.6
134.0;0.0949;63.6
166.0;0.1235;62.5
132.0;0.0958;62.7
137.0;0.1;62.6
137.0;0.1006;62.4
127.0;0.0912;63.0
146.0;0.1054;63.1
138.0;0.1016;62.6
140.0;0.1018;62.7
135.0;0.0949;63.8
148.0;0.1065;63.6
130.0;0.0952;63.0
149.0;0.1101;62.4
130.0;0.0961;62.1
141.0;0.1065;61.3
138.0;0.1024;61.4
140.0;0.1013;62.3
127.0;0.0942;61.9
127.0;0.0913;62.7
142.0;0.1031;62.8
128.0;0.0924;63.0
136.0;0.1011;62.2
133.0;0.0962;62.7
129.0;0.0947;62.5
153.0;0.114;61.9
137.0;0.0997;62.3
143.0;0.1068;61.7
136.0;0.1012;61.5
128.0;0.0923;62.4
130.0;0.0981;61.5
128.0;0.0915;62.7
130.0;0.0958;62.3
132.0;0.0963;62.5
164.0;0.1203;62.4
155.0;0.1176;61.3
140.0;0.1047;61.2
162.0;0.1222;60.9
142.0;0.1076;60.6
151.0;0.1102;61.6
122.0;0.0889;62.1
128.0;0.09300000000000001;62.5
106.0;0.0779;62.3
124.0;0.0904;62.5
125.0;0.0915;62.5
112.0;0.0825;62.3
117.0;0.0832;63.3
133.0;0.0948;63.7
126.0;0.0943;62.4
137.0;0.0995;62.6
113.0;0.081;63.2
125.0;0.0928;62.4
110.0;0.0809;62.3
120.0;0.0862;62.9
107.0;0.076;63.6
101.0;0.0747;62.7
105.0;0.0758;63.0
102.0;0.0737;63.1
120.0;0.0869;63.1
124.0;0.0907;62.8
113.0;0.0816;63.0
118.0;0.0854;63.1
107.0;0.0772;63.2
115.0;0.0832;63.2
113.0;0.0819;63.1
108.0;0.0771;63.5
104.0;0.0737;64.0
111.0;0.0807;63.4
97.0;0.0692;63.7
91.0;0.0661;63.3
109.0;0.0797;62.9
116.0;0.0877;61.7
102.0;0.0756;61.7
101.0;0.0763;61.1
94.0;0.0701;61.2
105.0;0.0786;61.1
98.0;0.0738;60.9
107.0;0.0809;60.7
92.0;0.0688;62.6
83.0;0.0619;63.6
117.0;0.0871;64.2
112.0;0.0843;64.1
102.0;0.0759;64.4
111.0;0.0827;64.5
107.0;0.0817;63.8
81.0;0.0584;65.3
45.0;0.0318;66.3
112.0;0.0819;66.1
96.0;0.0735;64.5
108.0;0.0812;64.3
77.0;0.057999999999999996;64.1
115.0;0.0873;63.8
108.0;0.0827;63.4
105.0;0.0807;63.0
108.0;0.0836;62.6
111.0;0.084;63.1
108.0;0.0812;63.6
73.0;0.0543;64.2
96.0;0.071;64.7
79.0;0.0578;65.3
96.0;0.07;65.7
83.0;0.062;65.1
81.0;0.0597;64.9
84.0;0.062;64.8
85.0;0.0613;65.5
89.0;0.0636;66.1
80.0;0.059000000000000004;65.4
84.0;0.0627;64.7
77.0;0.0566;64.8
76.0;0.0548;65.5
74.0;0.0548;65.0
70.0;0.051;65.3
65.0;0.047;65.6
54.0;0.0391;65.7
60.0;0.0421;66.6
56.0;0.0408;65.5
47.0;0.0344;64.8
54.0;0.0386;65.1
41.0;0.0292;65.3
51.0;0.0366;65.3
54.0;0.0397;64.5
49.0;0.0352;64.8
43.0;0.0302;65.5
35.0;0.0255;65.1
39.0;0.027999999999999997;65.1
33.0;0.0236;65.2
38.0;0.0264;65.2
36.0;0.0266;64.1
41.0;0.0298;63.7
27.0;0.0192;64.2
43.0;0.0303;64.4
35.0;0.0244;64.7
22.0;0.0147;65.1
26.0;0.0184;65.0
30.0;0.0208;65.1
35.0;0.0263;63.8
29.0;0.02;64.5
25.0;0.017;65.0
33.0;0.0241;64.4
31.0;0.0223;64.3
27.0;0.0202;64.0
31.0;0.0213;64.7
22.0;0.0156;64.8
26.0;0.0186;64.7
31.0;0.0215;64.9
15.0;0.0102;65.0
20.0;0.0135;65.2
12.0;0.009000000000000001;64.9
21.0;0.0144;65.0
21.0;0.0156;64.7
19.0;0.0137;64.7
30.0;0.0207;65.0
18.0;0.0124;65.1
23.0;0.0162;65.0
16.0;0.0118;64.8
16.0;0.0114;64.8
21.0;0.0151;64.7
22.0;0.0155;64.8
19.0;0.0127;65.1
14.0;0.0095;65.1
16.0;0.0111;65.1
19.0;0.0143;64.7
24.0;0.0171;64.7
20.0;0.0143;64.7
16.0;0.0112;64.8
22.0;0.0149;65.0
22.0;0.0154;65.0
20.0;0.0146;64.8
26.0;0.0188;64.6
25.0;0.0176;64.7
18.0;0.0128;64.8
23.0;0.0173;64.3
25.0;0.0174;64.6
24.0;0.017;64.7
26.0;0.0178;64.9
26.0;0.0194;64.2
25.0;0.0175;64.4
31.0;0.0215;64.6
28.0;0.0215;63.5
29.0;0.0197;64.3
26.0;0.0174;64.8
37.0;0.0256;64.7
33.0;0.0219;65.3
44.0;0.0298;65.4
25.0;0.0165;65.5
31.0;0.0209;65.4
29.0;0.0197;65.3
38.0;0.0266;64.8
35.0;0.0263;63.3
43.0;0.028999999999999998;64.5
45.0;0.0305;65.0
47.0;0.0314;65.6
33.0;0.0231;65.0
49.0;0.034;64.7
47.0;0.0312;65.6
44.0;0.0307;64.9
56.0;0.0379;65.3
41.0;0.0273;65.7
50.0;0.0342;65.4
36.0;0.0242;65.5
41.0;0.0295;64.2
63.0;0.0436;64.3
51.0;0.034;65.4
51.0;0.0402;61.3
62.0;0.0428;62.9
46.0;0.0314;64.0
55.0;0.0388;63.7
64.0;0.0434;64.7
73.0;0.0496;65.1
61.0;0.0422;64.8
66.0;0.0453;64.7
68.0;0.0466;64.7
85.0;0.0613;63.1
71.0;0.0495;63.3
69.0;0.0478;63.6
78.0;0.0538;63.9
77.0;0.0543;63.4
86.0;0.0609;63.0
77.0;0.0525;64.0
101.0;0.0708;63.6
108.0;0.0765;63.1
93.0;0.0644;63.6
84.0;0.0588;63.5
78.0;0.0565;62.4
103.0;0.0729;62.5
111.0;0.0791;62.3
112.0;0.0785;62.8
106.0;0.0762;62.2
118.0;0.0849;61.9
108.0;0.0767;62.2
119.0;0.0851;62.1
116.0;0.0832;61.9
126.0;0.0871;63.0
114.0;0.0808;62.8
111.0;0.0765;63.6
129.0;0.0913;63.1
124.0;0.0885;62.6
102.0;0.0711;63.1
123.0;0.0892;62.1
134.0;0.0956;62.1
128.0;0.0912;62.2
130.0;0.0927;62.2
131.0;0.094;62.0
135.0;0.0971;61.8
129.0;0.0931;61.6
122.0;0.0874;61.7
123.0;0.0885;61.6
131.0;0.0938;61.7
117.0;0.0843;61.6
124.0;0.0893;61.6
156.0;0.1125;61.5
145.0;0.1054;61.2
150.0;0.1063;61.9
127.0;0.0936;61.0
132.0;0.0958;61.0
142.0;0.1042;60.7
135.0;0.0983;60.8
118.0;0.0845;61.3
139.0;0.1023;60.8
135.0;0.0956;61.7
144.0;0.1036;61.7
144.0;0.1015;62.3
138.0;0.0999;61.8
139.0;0.0981;62.3
131.0;0.0958;61.5
138.0;0.0984;61.8
158.0;0.1124;62.0
165.0;0.1228;60.8
152.0;0.1125;60.3
145.0;0.1053;60.7
144.0;0.1046;60.9
133.0;0.0967;60.9
132.0;0.0979;60.3
141.0;0.0997;61.5
155.0;0.1119;61.4
114.0;0.0814;61.7
143.0;0.1034;61.5
142.0;0.1048;60.8
135.0;0.0962;61.5
144.0;0.1056;61.0
137.0;0.1;60.9
151.0;0.1106;60.7
140.0;0.0976;62.1
150.0;0.1103;61.2
146.0;0.1058;61.2
150.0;0.1096;60.9
136.0;0.1001;60.6
148.0;0.1094;60.3
