136.0;0.0354;64.1
136.0;0.0357;64.0
136.0;0.0353;64.0
131.0;0.0347;63.9
135.0;0.0351;63.9
131.0;0.0346;63.9
135.0;0.0351;63.9
139.0;0.0355;63.9
128.0;0.0343;63.9
146.0;0.0367;64.0
136.0;0.0353;64.0
128.0;0.0342;63.9
150.0;0.037000000000000005;64.0
133.0;0.035;63.9
136.0;0.0352;64.0
140.0;0.0357;64.0
133.0;0.0349;63.9
136.0;0.0352;64.0
140.0;0.0357;64.0
135.0;0.0351;63.9
131.0;0.0346;63.9
140.0;0.0357;64.0
139.0;0.0356;63.9
140.0;0.0358;64.0
133.0;0.0349;63.9
128.0;0.0344;63.9
132.0;0.0348;64.0
140.0;0.0358;63.9
142.0;0.036000000000000004;64.0
128.0;0.0342;63.9
142.0;0.036000000000000004;64.0
147.0;0.0367;64.0
162.0;0.0384;64.1
144.0;0.0363;64.0
150.0;0.0371;64.0
147.0;0.0368;64.0
136.0;0.0353;64.0
150.0;0.0369;64.1
147.0;0.0369;64.0
151.0;0.0374;64.0
159.0;0.0383;64.0
172.0;0.0511;56.8
198.0;0.0507;57.3
282.0;0.0666;59.0
262.0;0.0585;61.1
282.0;0.0593;62.9
274.0;0.0599;63.2
254.0;0.0554;63.7
279.0;0.0592;64.1
268.0;0.0562;65.1
314.0;0.0641;65.6
345.0;0.0691;65.5
363.0;0.0717;65.7
397.0;0.0773;65.8
426.0;0.0839;65.2
447.0;0.0863;64.9
499.0;0.0967;64.6
484.0;0.0947;64.4
442.0;0.0873;63.9
442.0;0.0863;64.4
406.0;0.0803;64.7
379.0;0.0747;64.8
397.0;0.0798;64.6
413.0;0.0827;64.3
422.0;0.0834;64.2
437.0;0.0834;64.8
474.0;0.0906;64.9
482.0;0.0923;64.9
500.0;0.0967;64.4
474.0;0.0935;64.0
386.0;0.075;64.9
408.0;0.0796;65.0
378.0;0.0742;65.2
365.0;0.0728;64.8
385.0;0.0756;64.8
407.0;0.0805;64.5
416.0;0.0831;63.8
412.0;0.0808;64.0
398.0;0.0783;64.3
437.0;0.0858;63.9
483.0;0.0944;63.6
492.0;0.0938;63.9
500.0;0.1032;62.5
492.0;0.0965;62.7
407.0;0.0784;64.0
402.0;0.078;64.5
460.0;0.0885;64.3
460.0;0.0884;64.2
480.0;0.0907;64.4
457.0;0.0898;63.9
484.0;0.0941;63.9
479.0;0.0938;63.5
497.0;0.0961;63.6
469.0;0.0925;63.2
479.0;0.0941;63.2
482.0;0.094;63.4
483.0;0.0955;63.2
448.0;0.0889;63.2
437.0;0.0852;63.4
423.0;0.0829;63.8
423.0;0.0822;64.1
438.0;0.0854;64.2
466.0;0.0909;64.0
451.0;0.0884;63.7
444.0;0.0865;63.8
460.0;0.0916;63.3
458.0;0.0897;63.4
440.0;0.086;63.8
419.0;0.0831;63.7
444.0;0.0876;63.5
431.0;0.0864;63.3
447.0;0.0878;63.1
415.0;0.0819;63.5
426.0;0.0844;63.6
434.0;0.0859;63.6
463.0;0.0912;63.6
444.0;0.0871;63.4
440.0;0.0862;63.6
470.0;0.0922;63.4
460.0;0.0901;63.4
412.0;0.0827;63.3
410.0;0.0813;63.6
437.0;0.0857;63.5
442.0;0.0873;63.5
442.0;0.0877;63.2
453.0;0.0894;63.4
416.0;0.0825;63.5
389.0;0.0776;63.7
434.0;0.0867;63.4
458.0;0.0896;63.4
463.0;0.0922;63.1
444.0;0.0884;63.3
464.0;0.0907;63.4
457.0;0.0946;62.4
448.0;0.1105;59.2
444.0;0.11699999999999999;56.8
434.0;0.0905;58.8
434.0;0.0892;60.4
484.0;0.0984;61.2
493.0;0.0961;62.2
470.0;0.0919;62.8
505.0;0.0978;63.1
493.0;0.0961;63.2
479.0;0.0928;63.5
425.0;0.0848;63.3
497.0;0.1007;62.6
422.0;0.084;63.3
460.0;0.0931;62.7
479.0;0.092;63.4
479.0;0.0964;62.8
452.0;0.0975;61.3
474.0;0.0991;60.9
445.0;0.0904;61.7
444.0;0.092;61.6
445.0;0.1066;59.2
444.0;0.0968;59.4
434.0;0.1049;58.0
433.0;0.0917;59.4
460.0;0.0914;60.8
449.0;0.1098;58.4
458.0;0.0899;61.0
474.0;0.0937;61.9
442.0;0.0869;63.0
434.0;0.0857;63.4
449.0;0.0915;62.4
445.0;0.1049;59.8
448.0;0.1091;57.9
448.0;0.099;58.4
453.0;0.091;60.5
415.0;0.0829;62.0
416.0;0.0819;63.0
429.0;0.0844;63.6
445.0;0.0864;63.8
438.0;0.0874;63.5
442.0;0.0868;63.5
434.0;0.087;63.4
416.0;0.0832;63.3
422.0;0.0846;63.1
426.0;0.0849;63.1
408.0;0.0823;63.2
416.0;0.0817;63.5
448.0;0.0885;63.5
433.0;0.0842;63.9
408.0;0.0806;63.9
398.0;0.0788;64.0
463.0;0.0908;63.9
413.0;0.0818;63.9
398.0;0.0786;64.0
440.0;0.0868;63.6
423.0;0.0828;63.9
419.0;0.0825;63.9
397.0;0.0797;63.8
410.0;0.0816;63.8
393.0;0.0784;63.8
403.0;0.079;63.8
419.0;0.0847;63.3
406.0;0.0808;63.6
419.0;0.0839;63.5
413.0;0.0831;63.3
411.0;0.0836;62.9
430.0;0.085;63.3
397.0;0.079;63.7
431.0;0.0847;64.0
410.0;0.0801;64.2
416.0;0.0824;64.2
371.0;0.0743;64.1
431.0;0.0846;64.1
431.0;0.0841;64.1
430.0;0.084;64.3
454.0;0.087;64.5
442.0;0.0871;64.0
424.0;0.083;64.0
419.0;0.0828;63.9
401.0;0.0792;63.8
429.0;0.0844;64.0
361.0;0.0717;64.7
375.0;0.0745;64.7
353.0;0.0702;64.8
402.0;0.078;64.6
433.0;0.0857;64.2
362.0;0.0731;63.9
410.0;0.081;63.9
397.0;0.0777;64.1
385.0;0.0758;64.3
379.0;0.0748;64.7
387.0;0.0772;64.5
366.0;0.0728;64.5
361.0;0.0735;64.4
316.0;0.0641;64.7
359.0;0.0738;64.0
358.0;0.0721;64.0
387.0;0.0778;63.8
367.0;0.0738;63.9
356.0;0.0716;64.3
362.0;0.0732;64.3
326.0;0.0665;64.5
335.0;0.0694;64.1
379.0;0.0752;64.2
352.0;0.0707;64.3
324.0;0.0657;64.8
325.0;0.0651;65.1
357.0;0.0725;64.6
331.0;0.0673;64.8
337.0;0.0672;65.4
345.0;0.07;65.2
356.0;0.0706;65.1
307.0;0.0641;64.6
